uid,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment,airports-extended-geo-uk-only-join_country,airports-extended-geo-uk-only-join_type,layer,path,dest-airports_name,dest-airports_city,dest-airports_country,dest-airports_lat,dest-airports_long,dest-airports_type,src-airports_name,src-airports_city,src-airports_country,src-airports_lat,src-airports_long,src-airports_type
15032,BE,"2421",ABZ,"532",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15033,BE,"2421",ABZ,"532",BHX,"469",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15035,BE,"2421",ABZ,"532",KOI,"529",Y,0,S20 SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15036,BE,"2421",ABZ,"532",LSI,"530",Y,0,SF3 S20,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sumburgh Airport,Sumburgh,United Kingdom,59.8788986206055,-1.29556000232697,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15037,BE,"2421",ABZ,"532",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
15038,BE,"2421",AGP,"1230",EXT,"552",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
15039,BE,"2421",AGP,"1230",SOU,"495",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
15040,BE,"2421",ALC,"1212",BHX,"469",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
15041,BE,"2421",ALC,"1212",EXT,"552",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
15042,BE,"2421",ALC,"1212",SOU,"495",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
15043,BE,"2421",AMS,"580",BHX,"469",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
15044,BE,"2421",AMS,"580",EMA,"523",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
15045,BE,"2421",AMS,"580",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
15046,BE,"2421",AMS,"580",INV,"533",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
15047,BE,"2421",AMS,"580",SOU,"495",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
15048,BE,"2421",BEB,"538",GLA,"534",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673,airport
15049,BE,"2421",BEB,"538",SYY,"541",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stornoway Airport,Stornoway,United Kingdom,58.2155990600586,-6.33111000061035,airport,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673,airport
15050,BE,"2421",BES,"1403",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Brest Bretagne Airport,Brest,France,48.4478988647461,-4.41854000091553,airport
15051,BE,"2421",BHD,"467",ABZ,"532",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15052,BE,"2421",BHD,"467",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15053,BE,"2421",BHD,"467",CWL,"488",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15054,BE,"2421",BHD,"467",EDI,"535",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15055,BE,"2421",BHD,"467",EMA,"523",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15056,BE,"2421",BHD,"467",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15057,BE,"2421",BHD,"467",GLA,"534",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15058,BE,"2421",BHD,"467",INV,"533",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15059,BE,"2421",BHD,"467",LBA,"517",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15060,BE,"2421",BHD,"467",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15061,BE,"2421",BHD,"467",NCL,"521",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15062,BE,"2421",BHD,"467",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport
15063,BE,"2421",BHX,"469",ABZ,"532",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15066,BE,"2421",BHX,"469",BHD,"467",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15071,BE,"2421",BHX,"469",EDI,"535",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15074,BE,"2421",BHX,"469",GLA,"534",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15076,BE,"2421",BHX,"469",INV,"533",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,airport,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport
15085,BE,"2421",BRR,"5575",GLA,"534",Y,0,DHT,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Barra Airport,Barra,United Kingdom,57.0228,-7.44306,airport
15086,BE,"2421",CAL,"5563",GLA,"534",Y,0,DHT,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Campbeltown Airport,Campbeltown,United Kingdom,55.437198638916,-5.6863899230957,airport
15087,BE,"2421",CDG,"1382",ABZ,"532",Y,0,EMJ,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15088,BE,"2421",CDG,"1382",BHX,"469",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15089,BE,"2421",CDG,"1382",EDI,"535",Y,0,ARJ,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15090,BE,"2421",CDG,"1382",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15091,BE,"2421",CDG,"1382",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15092,BE,"2421",CDG,"1382",NCL,"521",Y,0,ARJ,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,airport
15094,BE,"2421",CFN,"5577",GLA,"534",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Donegal Airport,Dongloe,Ireland,55.0442008972168,-8.34099960327148,airport
15095,BE,"2421",CGN,"344",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Cologne Bonn Airport,Cologne,Germany,50.8658981323,7.1427397728,airport
15096,BE,"2421",CWL,"488",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362,airport
15098,BE,"2421",DBV,"1200",BHX,"469",,0,E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543,airport
15099,BE,"2421",DND,"540",STN,"548",,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,airport,Dundee Airport,Dundee,United Kingdom,56.4524993896484,-3.02583003044128,airport
15102,BE,"2421",DUB,"599",EXT,"552",,0,E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,airport
15103,BE,"2421",DUB,"599",SOU,"495",,0,DH4 E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,airport
15104,BE,"2421",DUS,"345",BHX,"469",,0,E75 DH4 E95,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,airport
15105,BE,"2421",DUS,"345",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,airport
15106,BE,"2421",DUS,"345",MAN,"478",,0,E75 DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,airport
15107,BE,"2421",EDI,"535",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15108,BE,"2421",EDI,"535",BHX,"469",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15110,BE,"2421",EDI,"535",EMA,"523",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15111,BE,"2421",EDI,"535",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15113,BE,"2421",EDI,"535",KOI,"529",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kirkwall Airport,Kirkwall,United Kingdom,58.9578018188477,-2.90499997138977,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15114,BE,"2421",EDI,"535",LSI,"530",Y,0,SF3,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sumburgh Airport,Sumburgh,United Kingdom,59.8788986206055,-1.29556000232697,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15115,BE,"2421",EDI,"535",MAN,"478",,0,DH4 E75,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15116,BE,"2421",EDI,"535",NWI,"547",,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15117,BE,"2421",EDI,"535",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15118,BE,"2421",EDI,"535",SYY,"541",Y,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stornoway Airport,Stornoway,United Kingdom,58.2155990600586,-6.33111000061035,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15119,BE,"2421",EDI,"535",WIC,"531",Y,0,D38,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Wick Airport,Wick,United Kingdom,58.4589004516602,-3.09306001663208,airport,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport
15120,BE,"2421",EGC,"1265",EXT,"552",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873,airport,Bergerac-Roumanière Airport,Bergerac,France,44.8252983093262,0.518611013889313,airport
15121,BE,"2421",EGC,"1265",SOU,"495",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641,airport,Bergerac-Roumanière Airport,Bergerac,France,44.8252983093262,0.518611013889313,airport
15123,BE,"2421",EMA,"523",BHD,"467",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,airport,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport
15124,BE,"2421",EMA,"523",EDI,"535",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport
15125,BE,"2421",EMA,"523",GLA,"534",,0,DH4,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,airport
