uid,equipment,dest_name,dest_city,dest_country,dest_lat,dest_long
54998,319 320,Split Airport,Split,Croatia,43.5388984680176,16.2980003356934
54999,320,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
55000,319,Sevilla Airport,Sevilla,Spain,37.4179992675781,-5.8931097984314
55001,319,Strasbourg Airport,Strasbourg,France,48.5382995605469,7.62823009490967
55002,319 320,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225
55003,320,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
55004,319 320,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.4132995605,24.8327999115
55005,319 320,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382
55006,320,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
55007,319 320,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
55008,319 320,Vienna International Airport,Vienna,Austria,48.110298156738,16.569700241089
55009,320 319,Valencia Airport,Valencia,Spain,39.4893,-0.481625
55010,319,Verona Villafranca Airport,Villafranca,Italy,45.395699,10.8885
55011,319,Zagreb Airport,Zagreb,Croatia,45.7429008484,16.0687999725
55012,319 320,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
55013,320,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,37.7509,20.8843
55042,320,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
55043,319,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55044,320 319,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
55045,319 320,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55046,319,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
55047,320 319,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
55048,319,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
55049,319 320,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
55050,320 319,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
55051,319,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
55052,319 320,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
55053,319,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
55054,319,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
55055,319,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
55056,320,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
55057,319 320,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55058,320 319,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55059,319 320,Naples International Airport,Naples,Italy,40.886002,14.2908
55060,319 320,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
55061,320 319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55062,320,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
55063,319,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225
55064,319 320,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
55065,319 320,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55066,319 320,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
55067,320 319,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55068,319 320,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
55069,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
55070,319,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.715556025505
55071,319 320,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
55072,319 320,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
55073,320,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
55074,320 319,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
55075,319,Dortmund Airport,Dortmund,Germany,51.5182991028,7.61223983765
55076,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
55077,319 320,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
55078,319 320,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
55079,319 320,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
55080,319 320,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
55081,320,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
55082,320 319,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
55083,319,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144
55084,319,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
55085,319 320,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55086,319 320,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55087,319,Montpellier-Méditerranée Airport,Montpellier,France,43.5761985778809,3.96301007270813
55088,320 319,Malpensa International Airport,Milano,Italy,45.6306,8.72811
55089,319 320,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
55090,320,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
55091,320 319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55092,320 319,Pisa International Airport,Pisa,Italy,43.683899,10.3927
55093,320,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
55094,320 319,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225
55095,320,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
55096,319,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
55097,319 320,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
55135,319 320,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55136,319 320,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
55137,320 319,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55138,320,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
55139,320,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
55140,319,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
55141,319,Bilbao Airport,Bilbao,Spain,43.3011016845703,-2.91060996055603
55142,320 319,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
55143,320,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
55144,319 320,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
55145,319,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
55146,320,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
55147,319 320,Domodedovo International Airport,Moscow,Russia,55.4087982177734,37.9062995910645
55148,319 320,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
55149,320 319,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
55150,319 320,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
55151,320,Mikonos Airport,Mykonos,Greece,37.4351005554199,25.3481006622314
55152,320,Santorini Airport,Thira,Greece,36.3992004394531,25.4792995452881
55153,320 319,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
55154,320,Malta International Airport,Malta,Malta,35.857498,14.4775
55155,319 320,Munich Airport,Munich,Germany,48.353802,11.7861
55156,320,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
55157,319 320,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55158,319,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
55159,320 319,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
55160,320,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,40.5196990966797,22.9708995819092
55161,319,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326
55162,320,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
55163,320 319,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225
55164,320,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
55165,320,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
55166,319,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
55260,319,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55261,320 319,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
55262,319,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55263,319 320,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
55264,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
55265,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
55266,319 320,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
55267,319,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
55268,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
55269,320 319,Malta International Airport,Malta,Malta,35.857498,14.4775
55270,319,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
55271,320 319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55363,319,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55364,319,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
55365,319,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55366,319,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
55367,319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
55368,319,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
55369,319,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
55370,319,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
55371,319,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
55372,319,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
55373,319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55374,319,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225
55375,319,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
55393,319,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
55394,320 319,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
55395,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
55396,320 319,Bilbao Airport,Bilbao,Spain,43.3011016845703,-2.91060996055603
55397,319,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
55398,319,Cagliari Elmas Airport,Cagliari,Italy,39.251499,9.05428
55399,319 320,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
55400,319,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
55401,319 320,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
55402,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
55403,319 320,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
55404,320 319,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
55405,319,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,46.223701,14.4576
55406,319 320,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
55407,319,Munich Airport,Munich,Germany,48.353802,11.7861
55408,319 320,Naples International Airport,Naples,Italy,40.886002,14.2908
55409,319 320,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
55410,319,Asturias Airport,Aviles,Spain,43.5635986328125,-6.03461980819702
55411,319,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
55412,319,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
55413,319,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
55414,319 320,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326
55415,320,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,27.9773006439,34.3950004578
55844,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
55849,DH4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
55850,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
56270,DH4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
56271,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
56506,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
57043,763 777 752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
57044,752 777,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292
57045,763 788,George Bush Intercontinental Houston Airport,Houston,United States,29.9843997955322,-95.3414001464844
57046,777,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
57047,763,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
57048,777,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
57078,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
58088,332,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,7.1807599067688,79.8841018676758
58118,333,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
58216,333,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
58272,320,Domodedovo International Airport,Moscow,Russia,55.4087982177734,37.9062995910645
58273,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
58274,333,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
58275,333,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325
58276,333,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
58277,346,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246
58278,346,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
58279,333,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
58280,744,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
58281,73H 73G 763 738,Vnukovo International Airport,Moscow,Russia,55.5914993286,37.2615013123
58283,333,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
59303,752,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582
59578,321,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
59579,333,Charlotte Douglas International Airport,Charlotte,United States,35.2140007019043,-80.9430999755859
59580,77W 777,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002
59581,333 77W 788 332 77L,Hamad International Airport,Doha,Qatar,25.273056,51.608056
59582,77W,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
59583,332 343,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246
59584,77W,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
59585,319 320,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
59586,77W 777,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953
59587,763 777,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
59588,333,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582
59589,763,Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235352,-78.7874984741211
59624,332 333,Hamad International Airport,Doha,Qatar,25.273056,51.608056
59625,757,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
59626,763,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
59627,332,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582
60609,738,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
60942,L4T,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
60943,L4T,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
60944,J31,Anglesey Airport,Angelsey,United Kingdom,53.2481002808,-4.53533983231
60945,L4T,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
60950,J31,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
60951,J31,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
61100,77W,Munich Airport,Munich,Germany,48.353802,11.7861
61654,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
61730,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
61735,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
61755,333,V.C. Bird International Airport,Antigua,Antigua and Barbuda,17.1367,-61.792702
61756,333 744,Sir Grantley Adams International Airport,Bridgetown,Barbados,13.0746002197,-59.4925003052
61757,744,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
61758,744,José Martí International Airport,Havana,Cuba,22.989200592041,-82.4091033935547
61759,744,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
61760,744,Sangster International Airport,Montego Bay,Jamaica,18.5037002563477,-77.9133987426758
61761,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
61762,330,Beijing Capital International Airport,Beijing,China,40.0801010131836,116.584999084473
61763,333,Hewanorra International Airport,Hewandorra,Saint Lucia,13.7332,-60.952599
61764,320,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
61765,764 77L 76W,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101
61766,333,Chhatrapati Shivaji International Airport,Mumbai,India,19.0886993408,72.8678970337
61767,333 764,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325
61768,333,Indira Gandhi International Airport,Delhi,India,28.5665,77.103104
61769,76W 77L,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.2123985290527,-83.353401184082
61770,333,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
61771,320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
61772,333 346,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
61773,346,Hong Kong International Airport,Hong Kong,Hong Kong,22.308901,113.915001
61774,77W,Tokyo Haneda International Airport,Tokyo,Japan,35.552299,139.779999
61775,333,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292
61776,346 744 333,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
61777,346,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246
61778,346 343 744,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
61779,346,Murtala Muhammed International Airport,Lagos,Nigeria,6.57737016677856,3.32116007804871
61780,320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
61781,744 333,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953
61782,764,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802
61783,346 343,Narita International Airport,Tokyo,Japan,35.7647018433,140.386001587
61784,343,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
61785,773,Beijing Capital International Airport,Beijing,China,40.0801010131836,116.584999084473
61786,346,Shanghai Pudong International Airport,Shanghai,China,31.1434001922607,121.805000305176
61787,76W,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998
61788,744,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
61789,388 77W,Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003
61790,73H 73G 738,Vnukovo International Airport,Moscow,Russia,55.5914993286,37.2615013123
61792,76W,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101
61793,744,Sir Grantley Adams International Airport,Bridgetown,Barbados,13.0746002197,-59.4925003052
61794,744,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
61795,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
61796,744,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
61797,77W,Munich Airport,Munich,Germany,48.353802,11.7861
62243,320,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
62244,320,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
62245,320,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
62256,320,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
62305,320,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
62306,319,Peretola Airport,Florence,Italy,43.810001,11.2051
62307,320,Bilbao Airport,Bilbao,Spain,43.3011016845703,-2.91060996055603
62308,320,A Coruña Airport,La Coruna,Spain,43.302101,-8.37726
62472,320,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
62545,332,Murtala Muhammed International Airport,Lagos,Nigeria,6.57737016677856,3.32116007804871
62739,320,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.3776016235352,18.4661998748779
62740,320,Katowice International Airport,Katowice,Poland,50.4743,19.08
62741,320,Poznań-Ławica Airport,Poznan,Poland,52.4210014343,16.8262996674
62742,320,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801
62743,320,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
62744,320,Copernicus Wrocław Airport,Wroclaw,Poland,51.1026992798,16.885799408
62801,320,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.3776016235352,18.4661998748779
62802,320,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
62851,320,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.3776016235352,18.4661998748779
62852,320,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
62853,320,Belgrade Nikola Tesla Airport,Belgrade,Serbia,44.8184013367,20.3090991974
62854,320,Burgas Airport,Bourgas,Bulgaria,42.5695991516113,27.5151996612549
62855,320,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
62856,320,Cluj-Napoca International Airport,Cluj-napoca,Romania,46.7851982116699,23.6861991882324
62857,320,Craiova Airport,Craiova,Romania,44.3180999755859,23.888599395752
62858,320,Debrecen International Airport,Debrecen,Hungary,47.488899230957,21.6152992248535
62859,320,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.3776016235352,18.4661998748779
62860,320,Kiev Zhuliany International Airport,Kiev,Ukraine,50.40194,30.45194
62861,320,Košice Airport,Kosice,Slovakia,48.6631011962891,21.2411003112793
62862,320,Katowice International Airport,Katowice,Poland,50.4743,19.08
62863,320,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,46.223701,14.4576
62864,320,Lublin Airport,Lublin,Poland,51.240278,22.713611
62865,320,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085
62866,320,Poznań-Ławica Airport,Poznan,Poland,52.4210014343,16.8262996674
62867,320,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
62868,320,Riga International Airport,Riga,Latvia,56.9235992431641,23.9710998535156
62869,320,Skopje Alexander the Great Airport,Skopje,Macedonia,41.961601,21.621401
62870,320,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326
62871,320,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,46.467700958252,24.4125003814697
62872,320,Timişoara Traian Vuia Airport,Timisoara,Romania,45.8098983764648,21.3379001617432
62873,320,Varna Airport,Varna,Bulgaria,43.232101,27.8251
62874,320,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801
62875,320,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
62876,320,Copernicus Wrocław Airport,Wroclaw,Poland,51.1026992798,16.885799408
63145,DH4 DH3,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
63146,DH4,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
63269,DH4,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
65036,320,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
65042,F50,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
65043,F50,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
65044,F50,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
65045,F50,Paris-Orly Airport,Paris,France,48.7233333,2.3794444
65049,F50,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
65051,F50,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
65053,AR8,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
65054,F50,Antwerp International Airport (Deurne),Antwerp,Belgium,51.1893997192,4.46027994156
65055,F50,Brest Bretagne Airport,Brest,France,48.4478988647461,-4.41854000091553
65056,AR8,Brive Souillac Airport,Brive,France,45.039722,1.485556
65057,F50,Deauville-Saint-Gatien Airport,Deauville,France,49.3652992249,0.154305994511
65058,AR8,Dresden Airport,Dresden,Germany,51.1328010559082,13.7672004699707
65059,AR8,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
65060,AR8,Peretola Airport,Florence,Italy,43.810001,11.2051
65061,AR8 F50,Nantes Atlantique Airport,Nantes,France,47.1531982422,-1.61073005199
65062,F50,Paris-Orly Airport,Paris,France,48.7233333,2.3794444
65063,F50 AR8,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722
65107,333,Muscat International Airport,Muscat,Oman,23.5932998657227,58.2844009399414
65654,330,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502
65658,330,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502
66173,100,Tivat Airport,Tivat,Montenegro,42.4047012329102,18.7233009338379
66227,320,Oued Irara Airport,Hassi Messaoud,Algeria,31.6730003357,6.14043998718
66410,321 320,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
66411,321,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
66412,321 320,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
66413,320 321,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
66414,321,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
66415,321 320,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
66416,321 320,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
66417,321,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
66418,321 320,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
66419,320 321,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
66420,321,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
66421,320,Gibraltar Airport,Gibraltar,Gibraltar,36.1511993408,-5.34965991974
66422,321 320,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
66423,321,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
66424,320 321,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
66425,321,Almería International Airport,Almeria,Spain,36.8438987731934,-2.3701000213623
