uid,equipment,dest_name,dest_city,dest_country,dest_lat,dest_long,source_name,source_city,source_country,source_lat,source_long
14407,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Houari Boumediene Airport,Algier,Algeria,36.6910018920898,3.21540999412537
14408,"321",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Queen Alia International Airport,Amman,Jordan,31.7226009369,35.9931983948
14409,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
14410,319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
14411,320 767 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
14412,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,V.C. Bird International Airport,Antigua,Antigua and Barbuda,17.1367,-61.792702
14416,E70,London City Airport,London,United Kingdom,51.505299,0.055278,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
14417,320 321 319 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
14418,320 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
14420,"777 ",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101
14423,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,24.4330005645752,54.6511001586914
14425,"788",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Austin Bergstrom International Airport,Austin,United States,30.1944999694824,-97.6698989868164
14427,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Bahrain International Airport,Bahrain,Bahrain,26.2707996368408,50.6335983276367
14429,319 734 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
14430,320 319 321 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
14432,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,L.F. Wade International International Airport,Bermuda,Bermuda,32.3639984130859,-64.6787033081055
14433,"321",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Beirut Rafic Hariri International Airport,Beirut,Lebanon,33.8208999633789,35.4883995056152
14434,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Sir Grantley Adams International Airport,Bridgetown,Barbados,13.0746002197,-59.4925003052
14436,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
14437,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
14440,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Suvarnabhumi Airport,Bangkok,Thailand,13.6810998916626,100.747001647949
14444,D38,London City Airport,London,United Kingdom,51.505299,0.055278,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848
14445,FRJ,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848
14449,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Bologna Guglielmo Marconi Airport,Bologna,Italy,44.5354,11.2887
14450,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Kempegowda International Airport,Bangalore,India,13.1979,77.706299
14453,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.715556025505
14454,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Chhatrapati Shivaji International Airport,Mumbai,India,19.0886993408,72.8678970337
14455,777 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325
14457,"734",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bari Karol Wojtyła Airport,Bari,Italy,41.138901,16.760599
14459,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
14460,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
14461,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
14462,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297
14463,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Cairo International Airport,Cairo,Egypt,30.1219005584717,31.4055995941162
14466,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
14474,321 320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
14477,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Cape Town International Airport,Cape Town,South Africa,-33.9648017883,18.6016998291
14479,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
14480,777 788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Chengdu Shuangliu International Airport,Chengdu,China,30.5785007476807,103.946998596191
14481,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
14482,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
14483,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Indira Gandhi International Airport,Delhi,India,28.5665,77.103104
14484,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Denver International Airport,Denver,United States,39.861698150635,-104.672996521
14488,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002
14493,767 321 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Domodedovo International Airport,Moscow,Russia,55.4087982177734,37.9062995910645
14496,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Dublin Airport,Dublin,Ireland,53.421299,-6.27007
14502,AR8 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
14503,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
14505,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
14506,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Entebbe International Airport,Entebbe,Uganda,0.042386,32.443501
14507,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14508,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14509,767 320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14510,777 788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
14512,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Ministro Pistarini International Airport,Buenos Aires,Argentina,-34.8222,-58.5358
14513,319 734 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
14514,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
14516,734 320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
14517,321 767 320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
14519,E70 E90,London City Airport,London,United Kingdom,51.505299,0.055278,Peretola Airport,Florence,Italy,43.810001,11.2051
14520,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Lungi International Airport,Freetown,Sierra Leone,8.61644,-13.1955
14524,E70 E90 AR8,London City Airport,London,United Kingdom,51.505299,0.055278,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
14525,320 767 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
14527,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Gibraltar Airport,Gibraltar,Gibraltar,36.1511993408,-5.34965991974
14528,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,-22.8099994659,-43.2505569458
14529,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14530,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14531,319 321 320 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14533,320 319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Genoa Cristoforo Colombo Airport,Genoa,Italy,44.4133,8.8375
14535,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039
14536,FRJ,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039
14537,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,-23.4355564117432,-46.4730567932129
14538,E90,London City Airport,London,United Kingdom,51.505299,0.055278,Federico Garcia Lorca Airport,Granada,Spain,37.1887016296387,-3.77735996246338
14540,320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
14541,"321",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Heydar Aliyev International Airport,Baku,Azerbaijan,40.4674987792969,50.0466995239258
14542,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Hannover Airport,Hannover,Germany,52.461101532,9.68507957458
14543,320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
14545,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956
14546,E90,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956
14550,388 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Hong Kong International Airport,Hong Kong,Hong Kong,22.308901,113.915001
14552,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Tokyo Haneda International Airport,Tokyo,Japan,35.552299,139.779999
14554,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,,,,,
14555,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292
14556,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,George Bush Intercontinental Houston Airport,Houston,United States,29.9843997955322,-95.3414001464844
14557,E70 E90,London City Airport,London,United Kingdom,51.505299,0.055278,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
14558,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
14559,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Incheon International Airport,Seoul,South Korea,37.4691009521484,126.450996398926
14560,S20,London City Airport,London,United Kingdom,51.505299,0.055278,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
14561,320 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146
14562,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502
14563,319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
14569,"318",London City Airport,London,United Kingdom,51.505299,0.055278,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
14570,777 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
14572,"757",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
14575,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Mikonos Airport,Mykonos,Greece,37.4351005554199,25.3481006622314
14579,388 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246
14585,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Santorini Airport,Thira,Greece,36.3992004394531,25.4792995452881
14586,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Boryspil International Airport,Kiev,Ukraine,50.3450012207031,30.8946990966797
14587,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Norman Manley International Airport,Kingston,Jamaica,17.9356994628906,-76.7874984741211
14588,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Kuwait International Airport,Kuwait,Kuwait,29.2266006469727,47.9688987731934
14589,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Quatro de Fevereiro Airport,Luanda,Angola,-8.85837,13.2312
14590,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
14591,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
14592,744 388,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
14594,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
14595,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
14596,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
14597,E70 S20,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,London City Airport,London,United Kingdom,51.505299,0.055278
14603,E90 E70,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London City Airport,London,United Kingdom,51.505299,0.055278
14606,E90 E70,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London City Airport,London,United Kingdom,51.505299,0.055278
14617,"321",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Pulkovo Airport,St. Petersburg,Russia,59.8003005981445,30.2625007629395
14632,734 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
14635,734 319,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
14647,DH4,Newquay Cornwall Airport,Newquai,United Kingdom,50.440601348877,-4.99540996551514,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
14662,320 319 321,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14677,"319",George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14700,319 767 321 320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14709,320 319 321 767,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14735,"319",Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14745,319 320 321,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14754,319 321 320,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14791,321 319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Milano Linate Airport,Milan,Italy,45.445099,9.27674
14792,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
14793,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Murtala Muhammed International Airport,Lagos,Nigeria,6.57737016677856,3.32116007804871
14794,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444
14796,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
14797,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Chennai International Airport,Madras,India,12.9900054931641,80.1692962646484
14802,E90,London City Airport,London,United Kingdom,51.505299,0.055278,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
14803,767 320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
14806,E90,London City Airport,London,United Kingdom,51.505299,0.055278,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
14811,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14813,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
14816,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098
14822,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953
14828,319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Malta International Airport,Malta,Malta,35.857498,14.4775
14830,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Malé International Airport,Male,Maldives,4.19183015823364,73.5290985107422
14832,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Marseille Provence Airport,Marseille,France,43.439271922,5.22142410278
14834,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,-20.430201,57.683601
14839,321 320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Munich Airport,Munich,Germany,48.353802,11.7861
14841,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Malpensa International Airport,Milano,Italy,45.6306,8.72811
14843,320 734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Naples International Airport,Naples,Italy,40.886002,14.2908
14845,"767",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Lynden Pindling International Airport,Nassau,Bahamas,25.0389995575,-77.4662017822
14847,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.31923997402,36.9277992249
14848,E70 E90,London City Airport,London,United Kingdom,51.505299,0.055278,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
14849,319 320 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
14850,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
14851,319 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
14852,DH4,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Newquay Cornwall Airport,Newquai,United Kingdom,50.440601348877,-4.99540996551514
14853,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Narita International Airport,Tokyo,Japan,35.7647018433,140.386001587
14854,"737",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Olbia Costa Smeralda Airport,Olbia,Italy,40.898701,9.51763
14855,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.68138980865
14861,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
14863,"763",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
14867,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Paris-Orly Airport,Paris,France,48.7233333,2.3794444
14871,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
14872,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085
14873,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Beijing Capital International Airport,Beijing,China,40.0801010131836,116.584999084473
14874,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
14875,777 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582
14876,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Phoenix Sky Harbor International Airport,Phoenix,United States,33.4342994689941,-112.012001037598
14881,E90,London City Airport,London,United Kingdom,51.505299,0.055278,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
14882,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
14884,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
14885,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Pisa International Airport,Pisa,Italy,43.683899,10.3927
14886,320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Pisa International Airport,Pisa,Italy,43.683899,10.3927
14888,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Shanghai Pudong International Airport,Shanghai,China,31.1434001922607,121.805000305176
14889,734 319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551
14890,"763",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235352,-78.7874984741211
14892,S20,London City Airport,London,United Kingdom,51.505299,0.055278,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722
14893,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722
14894,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,King Khaled International Airport,Riyadh,Saudi Arabia,24.9575996398926,46.6987991333008
14896,"777",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,San Diego International Airport,San Diego,United States,32.7336006165,-117.190002441
14897,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998
14898,"744",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
14899,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003
14903,"734",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,40.5196990966797,22.9708995819092
14904,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326
14905,319 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Stuttgart Airport,Stuttgart,Germany,48.6898994446,9.22196006775
14907,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
14909,"734",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Salzburg Airport,Salzburg,Austria,47.7933006287,13.0043001175
14911,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
14912,"734",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Tirana International Airport Mother Teresa,Tirana,Albania,41.4146995544,19.7206001282
14913,"320",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Tripoli International Airport,Tripoli,Libya,32.6635017395,13.1590003967
14914,320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382
14915,321 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
14916,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Tampa International Airport,Tampa,United States,27.9755001068115,-82.533203125
14917,319 320 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Turin Airport,Torino,Italy,45.200802,7.64963
14918,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877
14920,"777",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Hewanorra International Airport,Hewandorra,Saint Lucia,13.7332,-60.952599
14922,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
14923,734 319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
